category,idiklan,url,price,title,dilihat,place,device
Bekas,396820463        			,http://olx.co.id/iklan/jual-xiaomi-redmi-note-4x-4-64-IDqR183.html,1.900.000,Jual Xiaomi Redmi Note 4x 4/64,58,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396820594        			,http://olx.co.id/iklan/di-jual-hp-evercoss-r40g-dus-hf-hhmulus-segel-ram-512-IDqR1aa.html,375.000,Di jual hp evercoss R40G dus hf hhmulus segel ram 512,16,"Bandung Kota, Jawa Barat",via HP
Baru,396820599        			,http://olx.co.id/iklan/xiaomi-redmi-4x-prime-3-32-warna-hitam-resmi-tam-IDqR1af.html,1.850.000,Xiaomi redmi 4x prime 3/32 warna hitam resmi TAM,5,"Semarang Kota, Jawa Tengah",via HP
Baru,396820479        			,http://olx.co.id/iklan/nokia-105-new-garansi-resmi-murah-IDqR18j.html,229.000,Nokia 105 New Garansi Resmi Murah,3,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396820614        			,http://olx.co.id/iklan/di-jual-advan-s5ok-IDqR1au.html,600.000,Di jual advan s5ok,12,"Bandar Lampung Kota, Lampung",via HP
Bekas,396820639        			,http://olx.co.id/iklan/grand-frime-mulus-no-minus-harga-775-hp-casan-fast-charging-IDqR1aT.html,775.000,Grand frime mulus no minus harga 775 hp+casan fast charging,49,"Jakarta Barat, Jakarta D.K.I.",via HP
Baru,396820644        			,http://olx.co.id/iklan/lenovo-p1-turbo-gratis-vr-IDqR1aY.html,2.299.000,Lenovo P1 turbo Gratis VR,5,"Semarang Kota, Jawa Tengah",via HP
Baru,396820684        			,http://olx.co.id/iklan/samsung-galaxy-a3-di-jual-cepat-IDqR1bC.html,825.000,Samsung galaxy a3 di jual cepat,65,"Bandung Kota, Jawa Barat",via HP
Bekas,396820589        			,http://olx.co.id/iklan/dijual-hp-polytron-android-mulus-fullset-IDqR1a5.html,700.000,Dijual HP Polytron Android Mulus Fullset,6,"Jembrana Kab., Bali",via HP
Bekas,396820663        			,http://olx.co.id/iklan/samsung-galaxy-grand-2-lollipop-cm12-IDqR1bh.html,900.000,Samsung Galaxy Grand 2 lollipop cm12,15,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396820709        			,http://olx.co.id/iklan/dijual-hp-iphone-5s-16gb-gold-IDqR1c1.html,2.200.000,Dijual Hp Iphone 5s 16Gb Gold,8,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396820689        			,http://olx.co.id/iklan/lenovo-a2010-jaringan-4g-IDqR1bH.html,700.000,Lenovo A2010 jaringan 4G,77,"Bandung Kota, Jawa Barat",via HP
Bekas,396820723        			,http://olx.co.id/iklan/blackberry-amstrong-3g-IDqR1cf.html,325.000,Blackberry amstrong 3G,5,"Sidoarjo  Kab., Jawa Timur",via HP
Baru,396693518        			,http://olx.co.id/iklan/siap-antar-tv-sharp-32-inc-hd-kredit-pasti-bisa-di-batavia-credit-IDqQu6y.html,2.600.000,Siap antar TV sharp 32 Inc HD Kredit pasti bisa di batavia Credit,22,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,396698958        			,http://olx.co.id/iklan/topas-tv-promo-lagi-gratiisss-1-tahun-all-chanel-IDqQwvi.html,299.000,TOPAS TV promo lagi gratiisss 1 tahun all chanel,18,"Cimahi Kota, Jawa Barat",via HP
Bekas,396699408        			,http://olx.co.id/iklan/tv-14-in-mrk-sanyo-mulus-simple-IDqQwDy.html,300.000,Tv 14 in mrk sanyo mulus simple,28,"Bandung Kab., Jawa Barat",via HP
Bekas,396699003        			,http://olx.co.id/iklan/jual-tv-sharp-21-inch-IDqQwx1.html,600.000,Jual tv sharp 21 inch,18,"Tangerang Selatan Kota, Banten",via HP
Bekas,396699159        			,http://olx.co.id/iklan/lcd-sony-bravia-42-in-IDqQwzx.html,900.000,Lcd sony bravia 42 in,110,"Surabaya Kota, Jawa Timur",via HP
Bekas,396659409        			,http://olx.co.id/iklan/mesin-cuci-2-tabung-merk-akira-IDqQlep.html,650.000,Mesin cuci 2 tabung merk AKIRA,60,"Tangerang Kab., Banten",via HP
Bekas,396699318        			,http://olx.co.id/iklan/jual-cepat-toshiba-led32-androit-IDqQwC6.html,3.500.000,Jual cepat Toshiba LED32 Androit,7,"Tangerang Kab., Banten",via HP
Bekas,396698524        			,http://olx.co.id/iklan/jual-tv-led-cocaaaa-32inch-murah-mshbaru-IDqQwpi.html,1.400.000,Jual Tv Led cocaaaa 32inch Murah MshBaru,74,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396698813        			,http://olx.co.id/iklan/tv-bomba-14-in-gambar-bagus-wa-aja-IDqQwtX.html,170.000,Tv bomba 14 in gambar bagus wa aja,38,"Bekasi Kota, Jawa Barat",via HP
Bekas,396698149        			,http://olx.co.id/iklan/led-tv-lg-smart-tv-3d-60inchi-IDqQwjf.html,10.350.000,Led tv LG smart tv 3D 60inchi,32,"Denpasar Kota, Bali",via HP
Baru,396699709        			,http://olx.co.id/iklan/akari-led-50-inch-gratis-antena-digital-khusus-kredit-IDqQwIp.html,4.600.000,Akari led 50 inch gratis antena digital khusus kredit,4,"Tangerang Selatan Kota, Banten",via HP
Bekas,396698388        			,http://olx.co.id/iklan/led-lg-42in-normal-garansi-IDqQwn6.html,3.000.000,Led LG 42in normal garansi,22,"Tulungagung Kab. , Jawa Timur",via HP
Baru,396820229        			,http://olx.co.id/iklan/evercros-n1-keypad-baru-IDqR14h.html,135.000,Evercros N1 Keypad Baru,9,"Medan Kota, Sumatra Utara",via HP
Bekas,396654199        			,http://olx.co.id/iklan/jual-ac-changhong-1pk-baca-dulu-IDqQjSn.html,700.000,Jual AC Changhong 1pk (BACA DULU),53,"Medan Kota, Sumatra Utara",via HP
Bekas,396820274        			,http://olx.co.id/iklan/ip-5-sinyal-4g-64gb-hp-dan-casan-IDqR150.html,1.600.000,"Ip 5 sinyal 4g 64gb, hp dan casan",10,"Bandar Lampung Kota, Lampung",via HP
Baru,396820354        			,http://olx.co.id/iklan/brancode-b230-dual-sim-baru-IDqR16i.html,115.000,Brancode B230  dual sim baru,7,"Banda Aceh Kota, Aceh D.I.",via HP
Bekas,396820234        			,http://olx.co.id/iklan/nokia-e75-symbian-langka-sinyal-3g-lanjay-IDqR14m.html,400.000,Nokia e75  symbian langka sinyal 3G lanjay,10,"Bandung Kota, Jawa Barat",via HP
Bekas,396694759        			,http://olx.co.id/iklan/led-tv-samsung-32inch-series-4-4003-IDqQuqz.html,2.000.000,LED TV Samsung 32inch Series 4 4003,40,"Denpasar Kota, Bali",via HP
Bekas,396694798        			,http://olx.co.id/iklan/tv-14-in-konka-semi-flat-mulus-orii-IDqQurc.html,280.000,Tv 14 In Konka Semi flat mulus Orii,29,"Bandung Kota, Jawa Barat",via HP
Baru,396688748        			,http://olx.co.id/iklan/bracket-tv-pengait-d-dinding-d-jamin-kokoh-IDqQsRC.html,110.000,Bracket tv pengait d dinding d jamin kokoh,7,"Bandung Kota, Jawa Barat",via HP
Baru,396695743        			,http://olx.co.id/iklan/led-tv-lg-55inchi-uhd-4k-new-ex-display-IDqQuGr.html,8.350.000,Led tv LG 55inchi UHD 4K new ex display,24,"Denpasar Kota, Bali",via HP
Bekas,396696184        			,http://olx.co.id/iklan/tv-cina-merk-sukir-remot-buat-anak-kos-IDqQuNy.html,250.000,Tv Cina Merk Sukir + remot Buat anak kos,17,"Mojokerto Kota, Jawa Timur",via HP
Bekas,396696013        			,http://olx.co.id/iklan/jual-speker-pasif-lg-IDqQuKN.html,600.000,Jual speker pasif LG,49,"Kediri  Kab., Jawa Timur",via HP
Bekas,396690268        			,http://olx.co.id/iklan/jual-tv-21-in-uslim-polytron-original-normal-bagus-suara-bass-mantap-IDqQtg8.html,800.000,JUAL TV 21 in U'SLiM POLYTRON Original normal bagus suara bass mantap,25,"Denpasar Kota, Bali",via HP
Bekas,396697079        			,http://olx.co.id/iklan/multitester-sanwa-cx-505-ii-made-in-yapan-kond-rusak-rinngn-bs-direper-IDqQw1Z.html,200.000,Multitester SANWA CX-505 II made in yapan kond rusak rinngn bs direper,9,"Depok Kota, Jawa Barat",via HP
Baru,396688804        			,http://olx.co.id/iklan/pemasangan-instalasi-bracket-tv-plasma-led-IDqQsSv.html,110.000,Pemasangan instalasi bracket tv plasma led,14,"Bandung Kota, Jawa Barat",via HP
Bekas,396697044        			,http://olx.co.id/iklan/led-toshiba-40in-digital-tv-bgs-IDqQw1q.html,3.500.000,Led toshiba 40in Digital tv bgs,33,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396697454        			,http://olx.co.id/iklan/tv-tcl-14-in-170-nit-gambar-bagus-body-mulus-remot-enggak-ada-IDqQw82.html,170.000,Tv tcl 14 in 170 nit gambar bagus body mulus remot enggak ada,28,"Bekasi Kota, Jawa Barat",via HP
Bekas,396696914        			,http://olx.co.id/iklan/satu-set-karaoke-ampli-bmb-spker-jbl-rm10seies2-IDqQuZk.html,7.000.000,Satu set karaoke ampli bmb spker jbl RM10seies2,34,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396820349        			,http://olx.co.id/iklan/oppo-a37-fulset-kecuali-hf-mulus-IDqR16d.html,1.480.000,Oppo a37 fulset kecuali hf mulus,27,"Medan Kota, Sumatra Utara",via HP
Bekas,396697944        			,http://olx.co.id/iklan/jual-tv-merk-polyponik-21-IDqQwfV.html,550.000,"Jual tv merk polyponik 21""",12,"Tangerang Selatan Kota, Banten",via HP
Bekas,396820334        			,http://olx.co.id/iklan/samsung-mega-5-8-matol-dan-tc-pecah-IDqR15Y.html,200.000,samsung mega 5.8 matol dan TC pecah,6,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,396698134        			,http://olx.co.id/iklan/misi-min-mau-jual-televisi-kesayangan-sharp-aquos-24-led-mulus-IDqQwj0.html,1.250.000,"Misi min , mau jual Televisi kesayangan SHARP AQUOS 24"" LED Mulus",53,"Tangerang Selatan Kota, Banten",via HP
Bekas,396654604        			,http://olx.co.id/iklan/ac-sharp-low-watt-ah-ap5mhl-cepet-butuh-mau-pindahan-hari-ini-IDqQjYU.html,1.500.000,AC Sharp Low Watt AH-AP5MHL Cepet Butuh Mau pindahan hari ini,42,"Jakarta Selatan, Jakarta D.K.I.",via HP
Baru,396655419        			,http://olx.co.id/iklan/glue-gun-low-watt-kenmaster-IDqQkc3.html,60.000,Glue Gun Low Watt KENMASTER,16,"Medan Kota, Sumatra Utara",via HP
Baru,396655683        			,http://olx.co.id/iklan/era-baru-pendingin-ruangan-ac-minimalis-kristal-trendy-praktiss-IDqQkgj.html,600.000,"Era baru pendingin ruangan ""AC Minimalis kristal""trendy & praktiss",8,"Jakarta Utara, Jakarta D.K.I.",via HP
Baru,396651564        			,http://olx.co.id/iklan/ht-crx-one-double-band-uhf-dan-vhf-IDqQjbS.html,1.600.000,HT CRX one double band uhf dan vhf,10,"Tangerang Kota, Banten",via HP
Bekas,396651258        			,http://olx.co.id/iklan/jual-mesin-cuci-merk-sanken-kappasitas-8-kg-fungsi-normal-IDqQj6V.html,550.000,Jual mesin cuci merk sanken kappasitas 8 kg fungsi normal,26,"Bandung Kota, Jawa Barat",via HP
Bekas,396620113        			,http://olx.co.id/iklan/mesin-cuci-otomatis-sanken-full-original-mulus-bisa-diantar-IDqQb0B.html,950.000,Mesin cuci otomatis sanken full original mulus bisa diantar,51,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396651573        			,http://olx.co.id/iklan/jual-kulkas-2-pintu-ok-merek-sharp-IDqQjc1.html,850.000,Jual kulkas 2 pintu ok merek sharp,66,"Subulussalam Kota, Aceh D.I.",via HP
Bekas,396651678        			,http://olx.co.id/iklan/ac-lg-hercules-mini-1-pk-low-watt-590w-barang-mulus-siap-pakai-IDqQjdI.html,1.600.000,"AC LG Hercules Mini 1 PK low watt, 590w, barang mulus, siap pakai",23,"Tangerang Kota, Banten",via HP
Bekas,396651823        			,http://olx.co.id/iklan/blender-panasonic-IDqQjg3.html,350.000,Blender panasonic,14,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396652243        			,http://olx.co.id/iklan/jual-tbng-pemadam-sedang-murah-IDqQjmP.html,275.000,Jual tbng pemadam sedang murah,8,"Jakarta Pusat, Jakarta D.K.I.",via HP
Baru,396652053        			,http://olx.co.id/iklan/ht-tegood-singgel-band-uhf-IDqQjjL.html,850.000,HT tegood singgel band uhf,7,"Tangerang Kota, Banten",via HP
Bekas,396652588        			,http://olx.co.id/iklan/ac-split-toshiba-1-pk-normal-IDqQjso.html,1.000.000,Ac split Toshiba 1 pk normal,10,"Bogor Kota, Jawa Barat",via HP
Bekas,396653289        			,http://olx.co.id/iklan/indoor-sharp-1pk-remote-ori-IDqQjDH.html,500.000,Indoor sharp 1pk+remote ori,32,"Surabaya Kota, Jawa Timur",via HP
Bekas,396819884        			,http://olx.co.id/iklan/sony-xperia-z3-compect-IDqR0YI.html,1.350.000,Sony xperia Z3 compect,7,"Bekasi Kab., Jawa Barat",via HP
Baru,396819798        			,http://olx.co.id/iklan/strawbery-keypad-baru-IDqR0Xk.html,135.000,Strawbery Keypad Baru,5,"Medan Kota, Sumatra Utara",via HP
Bekas,396819879        			,http://olx.co.id/iklan/jual-evercoss-a74a-bonus-nokia-n500-IDqR0YD.html,300.000,Jual evercoss a74a bonus nokia N500,11,"Surabaya Kota, Jawa Timur",via HP
Bekas,396817258        			,http://olx.co.id/iklan/coolpad-roar-plus-e570-IDqR0im.html,750.000,Coolpad roar plus e570,18,"Bantul Kab., Yogyakarta D.I.",via HP
Bekas,396655939        			,http://olx.co.id/iklan/kipas-gmc-masih-bagus-IDqQkkr.html,100.000,Kipas gmc masih bagus,41,"Bandar Lampung Kota, Lampung",via HP
Bekas,396652384        			,http://olx.co.id/iklan/stabilizer-murah-IDqQjp6.html,175.000,Stabilizer murah,14,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396692154        			,http://olx.co.id/iklan/polytron-14inc-IDqQtKy.html,450.000,Polytron 14inc,22,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396692823        			,http://olx.co.id/iklan/tv-polytron-21-slim-segel-suport-usb-IDqQtWl.html,850.000,"Tv polytron 21"" slim segel( Suport Usb)",60,"Surabaya Kota, Jawa Timur",via HP
Baru,396692949        			,http://olx.co.id/iklan/tv-led-24-in-aqua-sanyo-japan-bisa-buat-monitor-cpu-bisa-cod-kirim2-IDqQtXn.html,1.375.000,"TV Led 24 in aqua sanyo japan, bisa buat monitor cpu, bisa cod kirim2",38,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Baru,396652369        			,http://olx.co.id/iklan/ht-spc-super-murah-IDqQjoR.html,185.000,HT SPC Super murah,20,"Surabaya Kota, Jawa Timur",via HP
Bekas,396692314        			,http://olx.co.id/iklan/tv-14-in-merek-onli-IDqQtN8.html,250.000,Tv 14 in merek onli,27,"Bandar Lampung Kota, Lampung",via HP
Bekas,396692364        			,http://olx.co.id/iklan/led-14-0-tebel-second-IDqQtNV.html,475.000,Led 14.0 tebel second,48,"Bandung Kota, Jawa Barat",via HP
Bekas,396693153        			,http://olx.co.id/iklan/pioneer-dj-1bulan-pake-tas-nya-IDqQu0F.html,11.000.000,Pioneer DJ 1bulan pake + tas nya,20,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396693048        			,http://olx.co.id/iklan/led-tv-fujitec-29-usb-foto-hdmi-rgb-blom-pernah-servise-normal-bnget-IDqQtYY.html,1.400.000,"Led tv fujitec 29"" usb foto,hdmi,rgb,blom pernah servise normal bnget",42,"Semarang Kota, Jawa Tengah",via HP
Bekas,396646494        			,http://olx.co.id/iklan/di-jual-air-cooler-sharp-IDqQhS6.html,1.150.000,Di jual air cooler sharp,15,"Bekasi Kota, Jawa Barat",via HP
Bekas,396647303        			,http://olx.co.id/iklan/spektra-krdit-kulkas-toko-ufo-IDqQi59.html,2.000.000,Spektra krdit kulkas toko ufo,27,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396648678        			,http://olx.co.id/iklan/ac-seken-panasonic-low-watt-IDqQirk.html,1.400.000,Ac seken panasonic low watt,19,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,396648123        			,http://olx.co.id/iklan/jual-kulkas-panasonic-bisa-cash-atau-juga-kredit-IDqQiin.html,5.500.000,Jual Kulkas panasonic bisa cash atau juga kredit,15,"Tangerang Selatan Kota, Banten",via HP
Bekas,396648654        			,http://olx.co.id/iklan/dispenser-royal-panas-dan-dingin-IDqQiqV.html,499.999,"Dispenser royal, panas dan dingin",56,"Jakarta Pusat, Jakarta D.K.I.",via HP
Baru,381730103        			,http://olx.co.id/iklan/saklar-bel-rumah-atau-tombol-bel-rumah-IDpPHr9.html,5.000,Saklar bel rumah atau tombol bel rumah,33,"Denpasar Kota, Bali",via HP
Bekas,396649609        			,http://olx.co.id/iklan/indoor-ac-lg-3-4-pk-breket-dan-remot-ori-IDqQiGl.html,200.000,Indoor ac LG 3/4 pk breket dan remot ori,39,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396649133        			,http://olx.co.id/iklan/dijual-showcase-polytron-IDqQiyF.html,1.900.000,Dijual showcase polytron,15,"Pesawaran Kab., Lampung",via HP
Bekas,396649073        			,http://olx.co.id/iklan/midea-mesin-pengering-pakaian-IDqQixH.html,965.000,Midea_Mesin pengering pakaian,16,"Semarang Kota, Jawa Tengah",via HP
Baru,396650333        			,http://olx.co.id/iklan/cas-multi-batrai-IDqQiS1.html,15.000,Cas Multi Batrai,10,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396650613        			,http://olx.co.id/iklan/ac-outdoor-hitachi-1pk-IDqQiVx.html,1.100.000,Ac outdoor hitachi 1pk,29,"Bandung Kota, Jawa Barat",via HP
Baru,396650584        			,http://olx.co.id/iklan/kx-tes-824-lengkap-terpasang-IDqQiV4.html,7.400.000,Kx tes 824 lengkap terpasang,12,"Surabaya Kota, Jawa Timur",via HP
Bekas,396688559        			,http://olx.co.id/iklan/led-tv-samsung-50inchi-IDqQsOz.html,6.350.000,Led tv samsung 50inchi,21,"Denpasar Kota, Bali",via HP
Bekas,396647128        			,http://olx.co.id/iklan/di-jual-ac-split-lg-1-2pk-IDqQi2k.html,1.750.000,Di jual AC split LG 1/2PK,57,"Surabaya Kota, Jawa Timur",via HP
Bekas,396682413        			,http://olx.co.id/iklan/di-jual-tv-rusak-ada-suara-gak-ada-gambar-harga-tertinggi-angkut-IDqQrdr.html,150.000,Di jual tv rusak ada suara gak ada gambar harga tertinggi angkut,22,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,396819414        			,http://olx.co.id/iklan/evercos-c8-pendamping-android-kiped-empuk-IDqR0R8.html,80.000,Evercos c8 pendamping android kiped empuk,4,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396819459        			,http://olx.co.id/iklan/blackberry-gemini-edge-8520-IDqR0RR.html,130.000,Blackberry Gemini Edge 8520,7,"Malang Kota, Jawa Timur",via HP
Bekas,396694989        			,http://olx.co.id/iklan/note-5a-ram-3-32-dpan-ada-flast-nya-IDqQuuh.html,2.000.000,Note 5a ram 3 32 dpan ada flast nya,36,"Denpasar Kota, Bali",via HP
Bekas,396819473        			,http://olx.co.id/iklan/xiaomi-mi5x-black-4-32-pakai-seminggu-IDqR0S5.html,3.050.000,Xiaomi mi5x black 4/32 pakai seminggu,8,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396819548        			,http://olx.co.id/iklan/samsung-galaxy-grand-1-900rb-nego-min-kotak-sama-handset-barang-jamin-IDqR0Ti.html,900.000,Samsung galaxy grand 1 900rb nego min kotak sama handset barang jamin,9,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396819439        			,http://olx.co.id/iklan/blackberry-8520-lancar-IDqR0Rx.html,175.000,Blackberry 8520 lancar,2,"Cimahi Kota, Jawa Barat",via HP
Baru,396819533        			,http://olx.co.id/iklan/moto-c-4g-os-nougat-7-0-bisa-credit-bunga-0-cicilan-hanya-8-bulan-IDqR0T3.html,1.299.000,Moto C 4G OS Nougat 7.0 bisa credit bunga 0% cicilan hanya 8 bulan,12,"Bandung Kota, Jawa Barat",via HP
Bekas,396819668        			,http://olx.co.id/iklan/redmi-4-prime-silver-3-32gb-langka-IDqR0We.html,1.675.000,Redmi 4 Prime Silver 3/32gb Langka,21,"Surakarta Kota, Jawa Tengah",via HP
Baru,381718059        			,http://olx.co.id/iklan/blender-kick-on-national-quality-stock-terbatas-IDpPEiT.html,130.000,Blender kick on / national quality stock terbatas,190,"Denpasar Kota, Bali",via HP
Bekas,396819649        			,http://olx.co.id/iklan/xiaomi-4w-ram-3-16room-IDqR0UW.html,1.150.000,Xiaomi 4W Ram 3/16Room,17,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,396641649        			,http://olx.co.id/iklan/mesin-cuci-sanken-8-5-kg-orisinil-IDqQgBX.html,875.000,Mesin cuci sanken 8.5 kg orisinil,33,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396642249        			,http://olx.co.id/iklan/ac-merek-midea-kondisi-95-masih-bagus-IDqQgLD.html,1.500.000,"AC merek MIDEA,kondisi 95% masih bagus,",47,"Surabaya Kota, Jawa Timur",via HP
Bekas,396642364        			,http://olx.co.id/iklan/di-jual-oven-oxone-watt-2200-IDqQgNu.html,750.000,Di jual oven oxone watt 2200,19,"Jakarta Selatan, Jakarta D.K.I.",via HP
Baru,396643283        			,http://olx.co.id/iklan/dryer-konversi-ke-gas-IDqQh2j.html,5.500.000,Dryer konversi ke gas,11,"Magelang Kota, Jawa Tengah",via HP
Bekas,396644144        			,http://olx.co.id/iklan/jual-kipas-trisonix-kondisi-mulus-acara-pulang-kampung-IDqQhgc.html,250.000,Jual kipas trisonix kondisi mulus. acara pulang kampung,29,"Jakarta Barat, Jakarta D.K.I.",via HP
Baru,383710713        			,http://olx.co.id/iklan/dinamo-kipas-angin-berdiri-miyako-national-dan-kipas-lainnya-IDpY0Gt.html,60.000,"Dinamo kipas angin berdiri miyako, national dan kipas lainnya",166,"Denpasar Kota, Bali",via HP
Bekas,396645759        			,http://olx.co.id/iklan/mesin-cuci-front-loading-midea-mfs72-8302-IDqQhGf.html,3.000.000,Mesin Cuci Front Loading Midea MFS72-8302,11,"Purwakarta Kab., Jawa Barat",via HP
Bekas,396645169        			,http://olx.co.id/iklan/kulkas-toshiba-1-pintu-IDqQhvJ.html,800.000,Kulkas Toshiba 1 pintu,26,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,396645799        			,http://olx.co.id/iklan/gasoline-generator-IDqQhGT.html,1.450.000,Gasoline Generator,29,"Bandung Kota, Jawa Barat",via HP
Bekas,396645138        			,http://olx.co.id/iklan/ac-1-5-pk-cianghong-IDqQhve.html,1.000.000,"Ac 1,5 pk cianghong",45,"Jakarta Utara, Jakarta D.K.I.",via HP
Baru,396644759        			,http://olx.co.id/iklan/samsung-mesin-cuci-7-kg-wa70h4000-full-auto-IDqQhq7.html,2.300.000,Samsung mesin cuci 7 kg wa70h4000 full auto,27,"Pekanbaru Kota, Riau",via HP
Bekas,396671978        			,http://olx.co.id/iklan/sharp-aquos-304sh-5-2inc-32gb-2gb-ram-snapdragon-801-mulus-support-4g-IDqQow8.html,900.000,Sharp Aquos 304SH 5.2inc 32gb 2gb ram Snapdragon 801 Mulus SUPPORT 4G,145,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396686203        			,http://olx.co.id/iklan/tv-led-lg-47inchi-mulus-IDqQscz.html,5.500.000,Tv led LG 47inchi mulus,15,"Denpasar Kota, Bali",via HP
Bekas,396687254        			,http://olx.co.id/iklan/tv-led-lg-43-inch-IDqQstv.html,2.900.000,TV LED LG 43 inch,86,"Bogor Kota, Jawa Barat",via HP
Bekas,396687449        			,http://olx.co.id/iklan/tv-polytron-14-inch-turbo-sound-ori-mulus-IDqQsvF.html,250.000,Tv Polytron 14 Inch Turbo sound Ori mulus,69,"Bandung Kota, Jawa Barat",via HP
Bekas,396687373        			,http://olx.co.id/iklan/speaker-multimedia-dal-4120-IDqQswr.html,225.000,Speaker Multimedia DAL 4120,44,"Surabaya Kota, Jawa Timur",via HP
